Reference area,Airports: Per 1 000 000 inhabitants_pred2000,CO2 emissions in transport sector: Kilogrammes of CO2-equivalent per 1 000 US dollars_pred2000,CO2 emissions in transport sector: Percentage of CO2 emissions_pred2000,CO2 emissions in transport sector: Percentage of CO2 emissions from transport_pred2000,CO2 emissions in transport sector: Tonnes of CO2 per person_pred2000,Density: Per 100 square kilometres_pred2000,Employment in the transport sector: Percentage of employment_pred2000,Expenditure for personal transport equipment operation: Percentage of household expenditure in transport_pred2000,Expenditure for transport services: Percentage of household expenditure in transport_pred2000,Fatalities: Per 1 000 000 000 vehicle-kilometres_pred2000,Fatalities: Per 10 000 road motor vehicles_pred2000,Fatalities: Per 100 000 inhabitants_pred2000,Freight transport: Percentage of freight transport_pred2000,Freight transport: Tonne-kilometres per 1 000 US dollars_pred2000,Fuel deliveries to the road sector: Tonnes per person_pred2000,Fuel deliveries to the road sector: Tonnes per vehicle_pred2000,Household expenditure for transport: Percentage of household expenditure_pred2000,International traffic: Percentage of seat capacity_pred2000,International traffic: Seat-kilometres per 1 000 US dollars_pred2000,Investment (Inland): Percentage of GDP_pred2000,Investment (Inland): US dollars per person_pred2000,Investment (Rail): Percentage of GDP_pred2000,Investment (Rail): Percentage of infrastructure investment_pred2000,Investment (Rail): US dollars per person_pred2000,Investment (Road): Percentage of GDP_pred2000,Investment (Road): Percentage of infrastructure investment_pred2000,Investment (Road): US dollars per person_pred2000,Investment (Waterways): US dollars per person_pred2000,Maintenance: Percentage of infrastructure maintenance_pred2000,National traffic: Seat-kilometres per 1 000 US dollars_pred2000,Passenger transport: Passenger-kilometres per 1 000 US dollars_pred2000,Traffic: Vehicle-kilometres per 1 000 US dollars_pred2000,Transport infrastructure: Percentage of rail network_pred2000,Transport infrastructure: Percentage of road network_pred2000,Value added by the transport sector: Percentage of value added_pred2000,Vehicle distance travelled: Kilometres_pred2000,Vehicle purchases: Percentage of household expenditure in transport_pred2000,Airports: Per 1 000 000 inhabitants_slope,CO2 emissions in transport sector: Kilogrammes of CO2-equivalent per 1 000 US dollars_slope,CO2 emissions in transport sector: Percentage of CO2 emissions_slope,CO2 emissions in transport sector: Percentage of CO2 emissions from transport_slope,CO2 emissions in transport sector: Tonnes of CO2 per person_slope,Density: Per 100 square kilometres_slope,Employment in the transport sector: Percentage of employment_slope,Expenditure for personal transport equipment operation: Percentage of household expenditure in transport_slope,Expenditure for transport services: Percentage of household expenditure in transport_slope,Fatalities: Per 1 000 000 000 vehicle-kilometres_slope,Fatalities: Per 10 000 road motor vehicles_slope,Fatalities: Per 100 000 inhabitants_slope,First registrations: Per 1 000 000 US dollars_slope,First registrations: Per 1 000 inhabitants_slope,Freight transport: Percentage of freight transport_slope,Freight transport: Tonne-kilometres per 1 000 US dollars_slope,Fuel deliveries to the road sector: Tonnes per 1 000 000 US dollars_slope,Fuel deliveries to the road sector: Tonnes per person_slope,Fuel deliveries to the road sector: Tonnes per vehicle_slope,Household expenditure for transport: Percentage of household expenditure_slope,International traffic: Percentage of seat capacity_slope,International traffic: Seat-kilometres per 1 000 US dollars_slope,Investment (Inland): Percentage of GDP_slope,Investment (Inland): US dollars per person_slope,Investment (Rail): Percentage of GDP_slope,Investment (Rail): Percentage of infrastructure investment_slope,Investment (Rail): US dollars per person_slope,Investment (Road): Percentage of GDP_slope,Investment (Road): Percentage of infrastructure investment_slope,Investment (Road): US dollars per person_slope,Investment (Waterways): Percentage of infrastructure investment_slope,Investment (Waterways): US dollars per person_slope,Maintenance: Percentage of infrastructure maintenance_slope,National traffic: Seat-kilometres per 1 000 US dollars_slope,Passenger transport: Passenger-kilometres per 1 000 US dollars_slope,Traffic: Vehicle-kilometres per 1 000 US dollars_slope,Transport infrastructure: Percentage of rail network_slope,Transport infrastructure: Percentage of road network_slope,Value added by the transport sector: Percentage of value added_slope,Vehicle distance travelled: Kilometres_slope,Vehicle purchases: Percentage of household expenditure in transport_slope
Finland,2.211756019241786,80.90110778615053,19.83627344736442,100.00488635764941,2.321126187212645,21.24930845306858,6.592851537060071,49.86599564648952,17.917140516106798,8.677363367461282,1.501381024208328,7.809897758559373,99.99999999954575,518.4532585600973,0.7063579245439379,1.3577198504334689,12.863863186853536,78.74323502462153,41.36688089263498,0.5698167750804615,245.58191405374964,0.1838151095407765,31.979372004124343,79.22041568644227,0.3846370072766767,67.78071139601798,165.767778235906,0.5937201425008194,53.33616651955117,12.952362104631106,447.83479737546077,313.2618737974717,40.71611107770855,8.207546895589644,6.177216662573841,17625.90597871691,32.21686383856195,-0.006013618247255553,-2.5130664420580384,0.3334452155418767,-0.002540764867541875,-0.014076619914067045,0.4556456054311509,-0.060225743103044564,0.3671116620600628,-0.07684722965962293,-0.24261974597975464,-0.057838099816256164,-0.20265329851679564,-0.021165145158620387,-0.047859099997545285,1.3971142782689175e-10,-14.28034535769071,-0.5994189349988867,0.0007250705713014629,-0.02916003866502463,-0.06466953390433713,1.0220789469005052,2.342892066841893,0.01872945040229895,8.787441887794241,0.0028409688943623547,-0.3521634812835272,1.4082212448303275,0.01589683795484409,0.3579781115188863,7.381537739053129,-0.005814630138204685,-0.002317096781609075,-1.926896664148886,-0.5081478931578575,-10.23822462118396,-7.480903559310325,0.8999587334460473,0.27616908580403843,-0.09366822294593946,-369.8760388344825,-0.29026443245828204
France,0.7477664088681291,76.50861340682286,35.675576055246324,99.99656356922496,2.0950342374967192,184.5771052689911,5.568318762424987,55.33184286275883,13.922392374561753,14.461085645559933,1.1085630043296817,12.023025843524579,99.99999999926133,299.31324780856266,0.668499532241972,1.121848335164838,14.270537695546736,88.61469610286571,58.596766458070476,0.9961962898798582,348.25401246015144,0.21137713470580266,20.92032708337956,66.12641506243563,0.7753016916850015,78.11776214078009,278.5264930492249,3.601104354995396,4.559478214010596,7.5718894691461,484.567503680697,303.9595554854204,-1.875487634993533,16.941796264546838,4.23491438385933,15228.104475296801,30.74570770272885,0.004311257390109987,-2.0009423499097205,0.28544818615764,0.0002284738938153112,-0.014070720137657682,1.1373846097461593,-0.01822936022499964,0.20401249293102997,0.16006798395566157,-0.54489960407764,-0.02283524274725292,-0.4269832307519447,-0.029654479157730562,-0.028106102241598326,-1.1701911408171502e-10,-8.110275531466216,-0.5635125818175716,-0.0032721226912124225,-0.014289598802197887,-0.05672533461576208,0.14072458567250345,0.032237339649093213,-0.005998646267378217,-1.9599963836153558,0.011497042362342696,1.4513455259469143,4.628406852276877,-0.017545249194033993,-1.4624308939573134,-6.586009540922994,0.011085367982211231,-0.002393694691539727,0.8946432160281924,-0.10545163673098862,-8.4908248196549,-5.209235973971042,1.9360684983098446,-0.5311972434565034,0.01744372258909887,-136.64459832967103,-0.36407944090146976
Georgia,0.7506257778791205,376.50361491744115,30.711672977405442,99.57578464960511,0.3434373530344601,24.270291917074474,,,,1546.4482150999538,,13.517979522169966,100.0000000003085,1852.7383052719524,0.09529673961905716,,,99.32770237,115.08597795836226,2.2927881246391877,35.10302379249333,1.218073887735116,44.53016429502259,28.357556047369016,0.9345678023857147,55.469835704720026,7.592496250241311,0.0,17.74231894705713,0.9013727908572093,1172.7087762226001,106.63067871300518,98.10217085196064,1.1084793940000017,7.553229778868143,,,0.003922213527472429,-11.747356486666343,0.7642633548221107,0.00033299130979617974,0.03469185812397428,-0.6411906822391189,,,,90.55931699999906,,0.06142584519176957,-0.038774121812841636,0.024427999445026154,-1.6685265838689202e-11,-78.53723511012515,-18.430656340001374,-0.0007170138857101689,,,0.025194780000000517,-0.6864399518128891,0.036038514230132775,5.276279268493174,-0.03014597482662509,-1.2771301609968941,0.04079316413416957,0.07687312000150404,1.2771301610319827,5.171650456074511,0.0,0.0,-0.7984912370638958,-0.03923831842857382,-44.30398222765636,-7.324553921002139,-0.15206486071553582,-1.1636832906438531e-16,-0.07537629204395618,,
Germany,0.2990097335384583,68.77364711323571,19.850565369778252,99.89905866139084,2.0169761867709433,67.88664198798688,4.686417676479069,47.879446562197614,14.77374076371376,11.137253689949148,0.96528160854551,8.867734528214328,99.99999999863847,363.3152437332519,0.6371822288,,13.566903817993978,91.79404175888905,57.34241484426951,0.803292001528737,290.19283627591676,0.24609193775123162,30.072057967315203,88.71763062501097,0.5188402351417647,65.0846195182622,187.56292034548414,13.912285294832827,0.0,5.099185704935593,411.9776747740434,272.8406734463024,4.030764782858569,5.079334783253117,4.3421745805556675,18946.92700175708,37.346812674693524,0.005723478346153751,-1.7830025073837201,0.13067195279146282,-0.005859320047346296,-0.01022540563136311,-3.2142471708904883,0.00992721917462281,0.121813751464149,0.10180957666393073,-0.42418763920491925,-0.022294702636365432,-0.3029692303664061,-0.03492130182803088,-0.11374296575505949,1.0985192336546447e-10,-6.113650515911833,-1.1452753520000964,-0.0019406481000002148,,-0.008169652411056206,0.11138963555554639,0.185938808654931,-0.007717324284893286,-1.2900156085112262,-0.0016239731009852199,0.1308484915763558,-0.09167494899288375,-0.005587174172140146,-0.10674865416529868,-1.0754623440065725,-0.02409983734099637,-0.12287831424083288,0.0,-0.0613228706783582,-9.29841586784441,-4.872706627339758,2.3350564882372433,0.04641207385473304,0.015198872122167527,-314.0164077575595,-0.22362332819923428
Greece,1.7549398719670322,115.24677868140498,22.5967568265188,99.98922318741464,1.8072744210410576,7.2952108662756245,4.3446813378279785,31.660352274187517,35.15391399733505,25.90753182866638,,17.423335925682295,107.23025584082006,187.0193221473055,,,12.988472452489631,80.61806883801319,43.09900159860081,1.3567630197065341,332.0527444061954,0.48996219339130676,34.23825069126133,118.6447106942087,0.8668008265869567,65.76174930934803,213.40803368706565,0.0,,12.461171123022837,226.5994306743887,539.7287574733341,2.5578173104595407,0.6971417190000003,5.876738848313835,,33.185734156477565,0.027472072434065603,-2.5608010668062704,0.2820886805117732,-0.003205693269568088,-0.008904785791188051,-0.3962147407461704,0.03991017541029299,0.33888079945812943,0.22220942462561458,-0.6345246051429002,,-0.5797819194371479,-0.04793412914549437,-0.4875228875890898,-3.203559510680957,-3.4077809409615174,,,,-0.06161540137241408,0.8165210199414544,2.8311169670172793,-0.028173605000988373,-10.033655538666089,-0.023576653944664322,-1.3319251187905288,-5.988630680141378,-0.004596951073122482,1.3319251186759036,-4.045024857124512,0.0,0.0,,-0.36528298911693396,-12.692231616524502,1.5453228828575025,1.3535953611890885,3.843269334032442e-17,0.0458025568310348,,-0.5610903916009853
Hungary,0.17208065945055218,143.97666416746324,16.875465381937374,99.99999928462645,0.898534079393265,171.4471954407727,7.078541061067611,50.902335983847934,17.815779093596802,41.65273001423884,3.868497982638587,12.88189850926176,99.99999999968884,1005.8734364245247,0.28943506091690807,1.1567783217473657,13.988913634701703,,59.79984434274729,0.9033897801639341,85.17289329823507,0.2910563342649155,37.305653928027255,26.503589770142298,0.6091043239411675,62.281333290681516,58.354191505168274,0.31512316775068605,39.64306448971752,,1227.5394620369043,566.2520110057158,33.89472227236786,42.43818691859542,5.828446917313795,11347.246552888857,31.281884922983068,0.006723762824175582,-3.9729523648522784,0.7040132828845181,1.871450462422696e-07,0.024290968847564584,4.243591625662058,-0.0377530886132339,0.8077773847153834,-0.37961340201559957,-2.132098141928632,-0.14113709249298215,-0.38590038841512575,-0.06642337999308238,-0.07258617245651727,-4.182445214474196e-11,-18.252311571494246,-0.8277724498692278,0.011749987978462058,-0.003122785173684158,-0.06936014387246855,,-1.3158886937426097,0.03659954901012604,6.348747206174086,0.010219333157909209,-0.2513676986250671,1.9035588066639404,0.026482956943897188,0.2682712298357958,4.4527291991817375,-0.016893490663109016,-0.007533557937055356,-0.792557157641897,,-42.44193420299295,-27.679187564286444,0.3869240611724121,-0.6819459452387092,0.004895580658620796,-9.164989333330382,-0.42816398270388795
Iceland,11.48783539022088,71.94228093453967,31.210132558283476,100.00319194282841,2.3974858547676448,10.07950694765799,4.973620807163272,56.12112701424189,10.797971739672906,9.007967173864586,,7.233300336521836,48.37226548016224,63.0644072291434,1.2389748268052898,,15.010960306674804,93.53078948222287,92.11926200411108,1.3634640008872339,657.2253300250959,0.0,0.0,0.0,1.3634640008872339,100.00000000000001,657.2253300250959,0.0,15.678739381584364,10.932961761695765,453.2604063827457,237.6707067561365,0.0,,5.67479929170279,,33.08090124090222,1.3382605185163712,-1.8541947192720354,1.2351089855145285,-0.0014501778295017763,0.01552364020717073,-0.23389647321468254,0.05762598090882366,0.7016181466551726,-0.004452945415763605,-0.3464360866167336,,-0.21482115979801805,-0.02893630027697411,0.22142440640823788,2.936596218020025,2.1472290383047983,-2.6166099501930624,-0.04687985233859877,,-0.06099150135467955,0.2981431988888622,16.7263499795306,-0.050190589462758985,-21.74229123693504,0.0,0.0,0.0,-0.050190589462758985,-1.1263483772525406e-15,-21.74229123693504,0.0,0.0,1.398086773644676,-0.2659131734795127,-9.506059689189488,-3.7428754885650557,0.0,,-0.006934567771756809,,-0.6971652037133007
Ireland,2.296360360637351,82.51129056397531,24.214628939959084,99.99688449850083,2.4321421396264427,140.10397837557423,4.749381671570021,40.10063924337459,20.275514458940933,11.164129607396148,1.120604441345506,10.248214537020772,99.99999999984544,190.62390682690602,0.8031896512246302,1.7099235627637022,11.72613928071526,96.7264624827489,58.19016816070507,0.958145141416523,709.939928204345,0.08727010557881737,7.543312048410485,76.58767791735863,0.870875035778063,92.45668795147253,633.3522503227214,0.0,10.897212031711177,2.3170845434910916,14.037221142240469,333.3908957069143,2.334562448172427,2.199594479146782,3.801888806902383,23910.616631091805,39.62384689412295,-0.05422942980219471,-2.9576732277203477,0.5239919519102384,-2.496906677657355e-05,0.005309426216474397,0.40263152623047754,-0.023730033614783135,0.26040769012315196,0.11763273716748665,-0.4414029763368165,-0.026575627372728932,-0.39596925490834006,-0.0539600861648494,-0.4647359353016572,5.739720859743642e-11,-6.972305830761458,-0.9208635736793097,0.00040097658423650454,-0.011632207527275753,-0.005892608930048694,0.215113616257294,2.3407166764910268,-0.028997857036398633,-29.154701769960592,0.00012673367980299167,0.48589383812397924,-2.093500458040472,-0.029124590704981034,-0.48589383811439973,-27.061201314595014,0.0,0.0,-0.035388576714538,-0.14404840145612793,-0.528995924883203,-12.626958480068946,0.0248251703965516,-0.08849245204471598,-0.07823164143743827,-334.08348581823043,-0.3780403459753674
Israel,0.5846355147582436,100.6343290400373,23.873513962528648,100.00000000118757,2.0633132210919563,78.36931601327751,4.05048083472723,45.72258750083273,27.232979951753578,15.791865634294481,1.986971776000047,8.990672449660224,0.0,17.284282835341628,0.65693165482051,2.212912183076895,12.961456753886708,98.50518932643281,115.47437108467602,,,,,,0.6647962391485516,,283.181923761942,0.0,,1.7999020343975758,6.219688830225522,280.4121821899553,-1.0629694949176383,39.87898639395826,,21601.242381617776,27.044433961871817,-0.01575969106044011,-3.013162617319875,0.1760921450437917,-9.751562662873997e-08,-0.0038413665503559766,1.1178717777830893,0.009105050090910874,0.27472537511822837,-0.15672274460098595,-0.6015451233365957,-0.05408840960784358,-0.3060954313208002,-0.022421838803758906,0.5323052216436067,0.0,-0.6948384345225778,-0.6639724287062677,-0.0020874790699299474,-0.034279220671327354,0.06227996048768504,0.04641890783625533,-2.102890033391681,,,,,,-0.0028903902454212095,,-3.5058021142246187,0.0,0.0,,-0.07964440598829933,0.0915298999813137,-6.71877005450496,0.35359190663569595,2.652540368774577,,-247.00187230392385,-0.11800269783251319
Italy,0.5694835793406567,82.7530370928007,27.510831533678186,99.88740298095155,2.010893988412974,70.71214898172184,4.3339253662412105,61.44071789847291,11.290634704528742,,1.3753172165953487,11.22928138002817,99.99999999998595,309.4402263978336,0.6296216612106686,0.9116755013617315,13.689381597068916,73.11700712754441,29.29202523567392,0.8744766099369059,280.572085698941,0.34375745425763204,38.79713655413593,111.3566937669598,0.5288968581599356,60.9964231718302,168.62866299328016,0.5867289418553128,53.18026061059072,11.163030153848016,578.9820178784321,,68.37748643427585,3.558402962362507,4.886829242425617,,27.26861432034218,0.001172554950549658,-2.1768754560399888,0.17944157846196193,0.008423881130268084,-0.017778219040777688,0.6735552350640746,0.02957664481911677,0.1119416059359615,0.1026962422865366,,-0.043355230168524786,-0.32898376097196663,-0.02378058383114476,0.020502633441842104,8.008870883131656e-11,-8.939231530286504,-0.4601973502057141,-0.0028279325637144298,-0.015165518945036578,-0.069877733275862,0.38581844228067125,0.8322719616373424,-0.012001694126373585,-3.9388972119047345,0.0008456542594627422,0.8299429492979212,0.10574716663003714,-0.013377110617216062,-0.9415207349511558,-4.20619746499387,0.11157778566910785,0.16155308503662857,0.624849898583635,0.006628704760227249,-12.052936465532737,,0.41481932562068996,-0.04595379178669839,0.004892420849261155,,-0.21463570924192837
Japan,0.23182997331868194,53.568574089926415,22.17264099068143,99.99999997472088,2.012260901198694,320.4742920865035,5.863341316422947,,,10.75081197175416,,7.900378043338151,102.1505376340051,144.69710324464995,0.5851788227962906,,10.274037137775345,65.64662265075935,33.58262298812815,1.573277812107662,613.0355129394666,0.1783324228459211,11.51610439284218,69.93642792895207,1.3949136927691939,88.48389560743476,543.3348122799871,0.0,22.034775658359422,17.270099188596987,278.67510746346716,195.1355920755659,,0.5687133208909181,5.184385816110492,,,0.004109735868131723,-0.7761052854187387,-0.2170858613765773,1.5848381827310088e-09,-0.02305348230268245,0.9314010469457952,-0.010323287809091053,,,-0.2983369777710781,,-0.2709522690593981,-0.004828947035595085,-0.13763515522736214,-0.6451612902711793,-2.4593234736529186,-0.20601122693214519,-0.006978737336818614,,-0.022880885609851485,-0.5465884338011257,-0.3037634806432512,-0.0366532894297432,-17.43461326372626,0.00653355475342095,0.9854620098416843,1.6021446885687047,-0.04316476238974298,-0.9854620098632223,-19.09902005784585,0.0,0.0,0.7804894048854508,0.29930026701751894,-1.7116675217137083,-2.636421331635131,,0.013032041260604938,-0.011244897922803173,,
Korea,0.1290495592087968,125.36770947099467,18.950121635254504,99.40346002332349,1.6558708370582913,92.80143994913306,5.013043651077467,,,31.536826999706136,,19.034086599790953,50.14460511701691,157.25258080101958,0.3355879209663719,,,83.86580330017625,71.03458481187155,1.6333569691052734,275.25606497017,0.5348559881403523,33.63095477964902,89.30405054929724,1.0985009809649249,66.36904522035104,185.95201441403333,0.0,18.187857200877488,13.760435104560884,221.40999313926113,395.02372353804094,31.776645114649,29.081321033943823,4.608444161978255,,,0.007351710340658886,-3.851093127942044,-0.12220211998631762,0.03565298645210744,0.016076673925561155,1.4370024631608482,0.0298359124127817,,,-1.1439068096175862,,-0.6838027402656242,-0.11080962175520102,-0.5818840336805797,2.335928809829374,1.2979172984369778,-0.41739246808920144,0.009096855253691768,,,0.5476481191227627,0.039250140643256944,-0.006452098994737465,10.09377073561401,-0.00023532522982465523,0.07422180745614594,3.9019671074912483,-0.006216773770175959,-0.07422180745614798,6.191803629649069,0.0,0.0,-0.2768508315087714,-0.5225583788069785,6.183595335417266,-11.245026284881478,3.0247169628776596,3.5289908962604826,-0.03935320854743063,,
Latvia,0.671770006725243,255.64832144216416,30.343316766248336,100.00000417803533,1.035007767330029,97.24328405184389,9.35839507373963,61.50575718170223,21.519368439994537,53.79253352937394,3.964035632109301,22.19314440217272,99.99999999999999,5080.236580295721,0.31206911605610443,1.3607757105091167,11.274838789926655,99.74360357,71.80543500480417,0.6286969703051568,61.369940866032266,0.28418909345320287,60.83263350807465,23.396539335099078,0.34450787693815244,39.16736649119957,37.9734015296126,0.0,70.04452577068923,0.21645778,141.9801845081529,731.1207270308223,11.380871104140198,13.515604352722335,13.549340742720574,19187.6125912735,16.974841176223322,-0.008954484126370472,-10.402766184438287,0.9667391989764719,6.667714828519429e-07,0.035707694775041536,-0.0010516438600645895,-0.05241721577352629,-0.02621692196496833,-0.15843344907498808,-2.395097843277647,-0.119353043081829,-0.8030857384987736,-0.01270423024249143,0.3921073108796423,4.040273464598642e-16,-194.2915711885004,-2.7158638722523136,0.013166801614395204,-0.008275347972728773,0.023802796538040776,0.0,4.499151016022945,0.028972419501915765,6.076529588743861,0.0005533822660097532,-2.3422020542230593,1.1896957112783169,0.02841903723836908,2.3422020542329127,4.886833877659031,0.0,0.0,-1.5022211415517335,0.0,-8.10309183642967,-20.44924398735166,0.11689656857174562,0.10614428716666378,-0.28328970686551735,-224.7626775454919,0.18465335475944236
Lithuania,0.7145063158021756,272.10016129345604,27.833242546116708,99.97829412300574,0.9915418229145843,119.92048450117136,6.4319801631618105,64.32902301588194,18.584902812133578,51.00841590420532,3.0201492321275794,20.076269667632232,99.99999999983584,3260.0143521674618,0.29597387948924236,-0.2733198972763091,12.49593868606911,98.62501702,33.939301109183816,0.9877774005812867,93.53354306131041,0.2492836212334426,26.607056625199817,22.911765655520867,0.736451739730434,72.8861709489491,70.71406228980322,-0.09228489287070829,43.058677890936224,0.634989503,606.7607208158015,721.4354465903671,6.44496111214373,11.34829146463835,8.215818237242502,2887.4200008567423,17.08607550438927,0.023218497873626977,-11.315950320756999,1.2737589175178003,-0.017146161205528705,0.05390009825424263,1.1004870440191326,0.05262400094117614,0.27997206681773473,-0.5269049148807894,-2.6503472805821597,-0.10228478066364984,-0.6962261771959909,0.02611876112587517,1.1053782486504244,-9.833153295655756e-11,-80.78285527361615,-5.279954519292339,0.013183651238461406,0.08261236202857898,0.17256056168965617,0.0,1.1154145140934515,0.01298871933497522,4.81122863206917,0.003587475405309207,-0.07270431733443161,1.3073040234999769,0.009146684556923813,0.0735843854597736,3.4332132502999633,-0.0008800681756969047,0.070711359263075,-0.7710094317487731,0.0,-3.747599817980468,-21.286089468214477,0.05976521098309203,3.676663704230896,0.19386615054778347,590.7236054286016,0.2469331188226606
Luxembourg,2.354133891769237,185.42812449653138,52.96330594358824,99.98766133964118,11.188847866432692,114.44203880428086,4.870245487114687,60.89688143753972,4.6081449604802955,174.52196019277108,1.7710007274150712,13.71857223088523,99.99999999886796,669.14885340826,2.4283540027196864,3.9459025455893766,15.830913788888878,,17.886328021813014,0.970874041420501,864.8543516225631,0.32724767092820706,31.51041200533473,290.7620544312849,0.6399365527179341,68.0567898836398,570.8510328861485,3.241264764440757,15.964198883282059,,12.109031228393064,15.813582978893692,95.16435629211048,5.448662307542236,5.334000726796539,1662.5013247062088,34.494962464808395,-0.03938114084615267,-5.75407021325133,0.856521106997806,0.000858862847838936,-0.008051265476740012,0.8397485597709029,-0.045061017898530766,0.37034011865079597,0.028043103972906727,-8.585716603130829,-0.06899602293280871,-0.5161004401513473,-0.04875680468342566,0.02543885114150223,6.651792449241476e-11,-19.576346221332788,-0.7634584962536046,0.02384155805650765,-0.03589117115539488,-0.046807704365079174,,0.03885405093566018,-0.011071213071452672,0.7200919134019245,0.005206625619829222,1.2638510964170895,9.889353120444484,-0.01607242051623916,-1.2396729546393124,-9.00065791046137,-0.024178175878973245,-0.16860361559212866,0.008064862947007648,,-0.39946555850900856,-0.37296486997574574,0.050878573477196605,0.6233623105221633,-0.027150042720689743,-22.63723897692603,-0.39838284476737995
Malta,9.57281279563739,126.3071628092639,21.196242875599182,99.99990392714467,1.3976572621871952,534.7734288097854,6.389603436321991,44.78376569797064,18.990529408542216,5.909380611437793,0.6342070868571135,3.772202538996204,0.0,2.568124591187143,0.3852114377685556,-0.05644246810702214,14.020253451049143,99.96611914,264.566260243284,0.16257666273231308,27.741004298108237,0.0,0.0,0.0,0.16257666273231308,100.0,27.741004298108237,0.0,64.38236251425269,0.105824771,-3.07181715040133,451.54644045387613,0.0,66.7745099355,7.403967768433745,10383.373811311409,36.22041114009335,-0.07440065249450857,-5.430563021091972,0.6623257200629606,4.207414213909318e-06,-0.00927823784400643,18.445773081201413,-0.06274629046029262,0.2513323122561604,0.29874559066009587,-0.012506749534662425,-0.011520674059523294,-0.02199610372692641,-0.02557779632706726,0.109602103796246,0.0,-0.13379231525339202,-0.9944827962561915,0.00429482763535244,0.04058354597618677,-0.14902182505911304,0.0,5.50380118362513,0.014751868115037755,3.526267245730907,0.0,0.0,0.0,0.014751868115037755,-1.8517700396130492e-15,3.526267245730907,0.0,0.0,-1.9208131975781588,0.0,6.857630253855094,-13.278460301297416,0.0,-0.01723485199999989,-0.13240918395237955,-121.45959220492301,-0.5495546543399017
Mexico,0.4004838754615383,174.87679770965497,30.926104300443285,100.00000000536531,1.1375958530919545,-32.83141401564535,3.984621237745003,52.68785131763519,34.22259465325317,12.158406367127782,,5.155808680633754,99.99999999999999,714.4678801899463,0.46524797808312357,,17.326411535282205,53.778642277427195,45.101447873683355,0.3129443613010414,28.889107677068864,0.05066306196414816,17.54078639646059,4.641679268044925,0.2622812993500263,82.45921360360154,24.247428407260486,0.0,22.110960878106198,38.58115157292286,1.7973855913423904,437.85836659455254,,16.828967364782386,6.429614801804846,,13.089554027920485,-0.003879873153846032,-3.628074845287398,0.15396667346469947,1.1284620337054599e-08,0.004177654687739488,3.528848244909393,0.019210992112154483,0.20190550933703832,-0.37623551175528147,-0.3820859168454776,,-0.137021022054949,-0.008466995061038634,0.11119154501817571,4.040273464598642e-16,-12.496435693526694,-1.677884989220706,0.00853525755064875,,0.15182979871190236,0.2005640728654781,-0.6239372184210145,0.003902837552818829,0.5254215282019707,0.001643938058839641,0.21791190437438895,0.19318467170060355,0.0022588994882320602,-0.2179119043732933,0.3322368565407763,0.0,0.0,0.17910323719759486,-0.7774103146198285,-0.07702795434616398,1.013502256363191,,-0.21193505483638944,0.0373272544778644,,0.17433000248387157
Netherlands,0.3180091538901142,64.36799322845718,19.39751353651888,100.00000372657392,2.0400657746929483,372.6678640950149,4.9129378933794,51.692463224978155,13.72643795956759,9.483344042952353,0.8209214782449124,6.786351445383957,99.99999999926872,375.5832380930624,0.6065133049250271,1.3022854037773968,12.996699599551192,99.94678732421052,104.15763237555507,0.563210515202762,262.70888855108205,0.17347097285264956,28.95703359940103,94.09415060076162,0.31960986215285203,58.99385812338892,134.06151082825818,34.553227102173935,26.5731018497915,0.059065941906427,321.9236915530928,240.12370456926692,73.34505691504705,32.62040036749295,4.929416476183235,16080.762872879102,34.58109881611381,0.0010608553186808015,-1.9755555306513668,0.027804576702243858,-1.7664860427546002e-06,-0.016468007430487503,2.9344476833081234,-0.0207063213470595,0.30642130584291283,0.16067288807608215,-0.27691717018597095,-0.01411253720846238,-0.18526806568831952,-0.028973749692102146,-0.1855710506854248,1.5661873862622528e-10,-9.427031112227306,-0.49113663089343407,-0.002193308226473805,-0.026280207946335458,-0.06574096486316384,0.004243368947369229,-0.6283188177777687,0.02526882155760627,11.322475426580963,0.001031219999316364,-0.5374140441880081,-0.5433645191996491,0.02421958216205055,0.8289519764854324,12.019127223913026,-0.29153793215109897,-0.15328727719367885,-0.12086321269060853,-0.004785766532163382,-17.39102241615541,-5.150208845168774,0.2521478019121237,-1.605165325579534,-0.020310454698522197,-228.8645215164838,-0.4670941939545718
